Время (UTC);Инициатор;Событие;Код;Объект;Детали
2026-06-13T16:54:34.499239+00:00;Михаил;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 3, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T16:54:27.332280+00:00;Михаил;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 2, ""home"": 1, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T16:25:49.162315+00:00;Spartak1210;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 1, ""home"": 0, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T16:04:43.522173+00:00;Вениамин;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 0, ""home"": 2, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 1}}"
2026-06-13T16:04:39.927941+00:00;Вениамин;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 0, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
2026-06-13T16:04:33.949790+00:00;Вениамин;Изменён прогноз;prediction_updated;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 1}}"
2026-06-13T16:00:25.821592+00:00;Spartak1210;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 2, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T16:00:10.467882+00:00;Spartak1210;Изменён прогноз;prediction_updated;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 0, ""home"": 2, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 1}}"
2026-06-13T15:13:24.800219+00:00;VSMPZD;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 2, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T15:11:25.341518+00:00;VSMPZD;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T15:06:55.737683+00:00;VSMPZD;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 0, ""home"": 0, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T15:04:19.259043+00:00;VSMPZD;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 4, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T15:03:59.536120+00:00;VSMPZD;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 2, ""home"": 1, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T15:03:50.477449+00:00;VSMPZD;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 3, ""home"": 1, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T14:09:25.265747+00:00;Alexkl555;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T14:09:18.388359+00:00;Alexkl555;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 2, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T14:08:35.852479+00:00;Alexkl555;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 6, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T14:08:29.911578+00:00;Alexkl555;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 2, ""home"": 0, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T14:08:08.374985+00:00;Alexkl555;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 3, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T13:48:10.678906+00:00;A.V.Aziamov;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 1, ""home"": 0, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T13:47:22.223649+00:00;A.V.Aziamov;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 3, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:25:38.636238+00:00;Прапор;Изменён прогноз;prediction_updated;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
2026-06-13T10:10:22.013034+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 1, ""home"": 0, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:09:22.056175+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 3, ""home"": 1, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:03:31.677058+00:00;Прапор;Сделан прогноз;prediction_set;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 3, ""home"": 0, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:03:19.075046+00:00;Прапор;Сделан прогноз;prediction_set;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 1, ""home"": 2, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:03:04.598988+00:00;Прапор;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 1, ""home"": 3, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:02:48.431973+00:00;Прапор;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 2, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:02:07.421530+00:00;Прапор;Изменён прогноз;prediction_updated;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 1, ""home"": 3, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 3}}"
2026-06-13T10:01:48.231759+00:00;Прапор;Изменён прогноз;prediction_updated;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 4, ""home"": 1, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 0}}"
2026-06-13T10:01:46.493638+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 1, ""home"": 3, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T10:00:36.117492+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 2, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T09:18:10.413554+00:00;СаХаРоК48;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 2, ""home"": 1, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T08:26:44.614488+00:00;HukuTa48;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 2, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T08:26:22.304530+00:00;HukuTa48;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T08:23:37.036477+00:00;HukuTa48;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 4, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T08:23:21.772673+00:00;HukuTa48;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 1, ""home"": 1, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T08:23:14.946246+00:00;HukuTa48;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 1, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T08:07:36.836519+00:00;A.V.Aziamov;Сделан прогноз;prediction_set;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 1, ""home"": 3, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T08:07:32.373357+00:00;A.V.Aziamov;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 1, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T07:46:36.452345+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 0, ""home"": 0, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T07:46:13.432365+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 2, ""home"": 2, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T07:45:27.593377+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 6, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T07:45:14.924712+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 2, ""home"": 2, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T07:44:46.388080+00:00;МЮ Чемпион;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 4, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T06:30:35.937303+00:00;Вениамин;Сделан прогноз;prediction_set;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 1, ""home"": 0, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T06:30:25.965791+00:00;Вениамин;Сделан прогноз;prediction_set;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 1, ""home"": 2, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T06:30:11.560694+00:00;Вениамин;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 4, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T06:29:57.846080+00:00;Вениамин;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 1, ""home"": 1, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T05:50:05.584310+00:00;Federico;Сделан прогноз;prediction_set;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 1, ""home"": 3, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T05:49:34.829092+00:00;Federico;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 3, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-13T05:27:24.366924+00:00;Вадим;Изменён прогноз;prediction_updated;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 1, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 0}}"
2026-06-13T05:26:17.795098+00:00;Вадим;Изменён прогноз;prediction_updated;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 4, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 0}}"
2026-06-13T05:10:26.018068+00:00;Paul;Изменён прогноз;prediction_updated;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 5, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 3}}"
2026-06-13T04:24:35.010878+00:00;Савва;Изменён прогноз;prediction_updated;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 3, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 0}}"
2026-06-13T04:02:44.957652+00:00;Гудзон;Изменён прогноз;prediction_updated;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 4, ""home"": 1, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 1}}"
2026-06-13T03:04:22.414768+00:00;система;Добавлен счёт;match_result_set;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 1, ""home"": 4, ""match"": ""USA — Paraguay""}"
2026-06-13T03:04:22.414768+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-13T02:39:22.769987+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-13T01:54:22.429968+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-13T01:34:22.421101+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-13T01:09:22.399843+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-13T01:04:22.509482+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-12T21:37:26.062522+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 0, ""home"": 1, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:10:35.580232+00:00;Гудзон;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:10:23.807129+00:00;Goalkeeper;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:10:14.186794+00:00;Goalkeeper;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 2, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:10:06.170585+00:00;Goalkeeper;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 4, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:10:00.261156+00:00;Goalkeeper;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 1, ""home"": 1, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:09:55.079613+00:00;Goalkeeper;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 2, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:09:05.954990+00:00;Гудзон;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 3, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:08:58.705601+00:00;Гудзон;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 5, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:08:48.252040+00:00;Гудзон;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 3, ""home"": 1, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:08:40.763659+00:00;Гудзон;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 2, ""home"": 1, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T21:08:33.928652+00:00;СаХаРоК48;Изменён прогноз;prediction_updated;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 1, ""home"": 1, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 2}}"
2026-06-12T21:02:31.207241+00:00;СаХаРоК48;Изменён прогноз;prediction_updated;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 1, ""home"": 2, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-12T20:59:22.418325+00:00;система;Добавлен счёт;match_result_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 1, ""home"": 1, ""match"": ""Canada — Bosnia & Herzegovina""}"
2026-06-12T20:59:22.418325+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-12T20:44:22.410398+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-12T20:07:19.598407+00:00;Вадим;Изменён прогноз;prediction_updated;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 1, ""home"": 2, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 1}}"
2026-06-12T20:04:03.620866+00:00;Spartak1210;Изменён прогноз;prediction_updated;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 1, ""home"": 2, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 1}}"
2026-06-12T19:47:10.441680+00:00;Valentin;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 2, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T19:46:47.885070+00:00;Valentin;Сделан прогноз;prediction_set;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 1, ""home"": 2, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-12T19:24:22.412534+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-12T19:04:22.412746+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
